J,J cut-point,J sensitivity,J specificity,CZ,CZ cut-point,CZ sensitivity,CZ specificity,ER,ER cut-point,ER sensitivity,ER specificity,F1,F1 cut-point,F1 sensitivity,F1 specificity,AUC
0.7231376313123232,0.16,0.9824561403508771,0.0851063829787234,0.7367354556604276,0.16,0.9824561403508771,0.0851063829787234,0.209475410713075,0.11,0.9824561403508771,0.0851063829787234,0.8551092405768398,0.16,0.9824561403508771,0.0851063829787234,0.8171225937183383
0.8220551378446115,0.11,0.9473684210526315,0.3617021276595745,0.8220551378446115,0.11,0.9473684210526315,0.3617021276595745,0.1667762893882954,0.06,0.9473684210526315,0.3617021276595745,0.9023383768913342,0.11,0.9473684210526315,0.3617021276595745,0.567962459339839
0.8697275102650242,0.11,0.9874686716791979,0.1702127659574468,0.8734602463605823,0.11,0.9874686716791979,0.1702127659574468,0.0974958942244917,0.11,0.9874686716791979,0.1702127659574468,0.9343182271910562,0.11,0.9874686716791979,0.1702127659574468,0.7892337226043832
0.9122807017543859,0.14,0.9949874686716792,0.1276595744680851,0.9122807017543859,0.14,0.9949874686716792,0.1276595744680851,0.07814041430589558,0.13,0.9949874686716792,0.1276595744680851,0.9541284403669724,0.14,0.9949874686716792,0.1276595744680851,0.8450914520343412
0.7281501626406441,0.27,0.9899749373433584,0.06382978723404255,0.7414280381805578,0.27,0.9899749373433584,0.06382978723404255,0.19790604016099836,0.24,0.9899749373433584,0.06382978723404255,0.8602683690229012,0.24,0.9899749373433584,0.06382978723404255,0.865221564549672
0.8709539806964219,0.21,0.9899749373433584,0.10638297872340426,0.8732469471551217,0.21,0.9899749373433584,0.10638297872340426,0.10890804484926392,0.19,0.9899749373433584,0.10638297872340426,0.9334777404092799,0.21,0.9899749373433584,0.10638297872340426,0.859435823601557
0.9098277608915906,0.09,0.9974937343358395,0.14893617021276595,0.9118541033434651,0.09,0.9974937343358395,0.14893617021276595,0.06386194330018004,0.09,0.9974937343358395,0.14893617021276595,0.9549071618037136,0.09,0.9974937343358395,0.14893617021276595,0.8329333973230949
0.7393483709273183,0.26,0.9899749373433584,0.02127659574468085,0.7393483709273183,0.26,0.9899749373433584,0.02127659574468085,0.2489243365957354,0.21,0.9899749373433584,0.02127659574468085,0.8501440922190202,0.26,0.9899749373433584,0.02127659574468085,0.8566629339305711
0.8471177944862154,0.15,0.974937343358396,0.2553191489361702,0.8471177944862155,0.15,0.974937343358396,0.2553191489361702,0.12289079666042352,0.08,0.974937343358396,0.2553191489361702,0.9196433740519887,0.08,0.974937343358396,0.2553191489361702,0.6908494640857463
0.6955153842051938,0.14,0.9799498746867168,0.14893617021276595,0.7015410867594518,0.14,0.9799498746867168,0.14893617021276595,0.2634873621900945,0.09,0.9799498746867168,0.14893617021276595,0.8293193717277488,0.09,0.9799498746867168,0.14893617021276595,0.7223910840932117
0.9010291686663465,0.2,0.9974937343358395,0.06382978723404255,0.9026822375086652,0.2,0.9974937343358395,0.06382978723404255,0.08055487427981829,0.2,0.9974937343358395,0.06382978723404255,0.9496774193548387,0.2,0.9974937343358395,0.06382978723404255,0.9171332586786114
0.8647149789367035,0.11,0.9849624060150376,0.10638297872340426,0.8686610142377219,0.11,0.9849624060150376,0.10638297872340426,0.10202924248498363,0.11,0.9849624060150376,0.10638297872340426,0.931682347221825,0.11,0.9849624060150376,0.10638297872340426,0.8493574361435502
0.8045646029968538,0.07,0.9849624060150376,0.3617021276595745,0.8110702287633978,0.07,0.9849624060150376,0.3617021276595745,0.15869386525221862,0.07,0.9849624060150376,0.3617021276595745,0.8989096066901097,0.07,0.9849624060150376,0.3617021276595745,0.5893723670879326
0.9398496240601504,0.15,0.9899749373433584,0.1702127659574468,0.9398496240601504,0.15,0.9899749373433584,0.1702127659574468,0.06015037593984962,0.15,0.9899749373433584,0.1702127659574468,0.9689922480620156,0.15,0.9899749373433584,0.1702127659574468,0.8062443342398549
0.8796992481203008,0.24,0.9974937343358395,0.06382978723404255,0.8796992481203008,0.24,0.9974937343358395,0.06382978723404255,0.10848463957190499,0.16,0.9974937343358395,0.06382978723404255,0.936,0.24,0.9974937343358395,0.06382978723404255,0.9014024422759026
0.849624060150376,0.18,0.9924812030075187,0.10638297872340426,0.849624060150376,0.18,0.9924812030075187,0.10638297872340426,0.11464962504484538,0.1,0.9924812030075187,0.10638297872340426,0.9201981287837094,0.1,0.9924812030075187,0.10638297872340426,0.8450914520343411
0.9235855596437903,0.21,0.9974937343358395,0.0851063829787234,0.9247587052738229,0.21,0.9974937343358395,0.0851063829787234,0.05910055359205758,0.21,0.9974937343358395,0.0851063829787234,0.9614947467635073,0.21,0.9974937343358395,0.0851063829787234,0.8989761638137898
0.824614728310137,0.06,0.9724310776942355,0.2978723404255319,0.8302671572548392,0.06,0.9724310776942355,0.2978723404255319,0.13840449882991884,0.05,0.9724310776942355,0.2978723404255319,0.9100739398544583,0.06,0.9724310776942355,0.2978723404255319,0.6401109155868394
0.8196021969818164,0.11,0.9699248120300752,0.2553191489361702,0.8254679251319789,0.11,0.9699248120300752,0.2553191489361702,0.1442633391872729,0.11,0.9699248120300752,0.2553191489361702,0.9073059226914397,0.11,0.9699248120300752,0.2553191489361702,0.6762651309123874
0.807017543859649,0.11,0.9649122807017544,0.2765957446808511,0.8070175438596491,0.11,0.9649122807017544,0.2765957446808511,0.16200072021831574,0.05,0.9649122807017544,0.2765957446808511,0.893574178264732,0.1,0.9649122807017544,0.2765957446808511,0.6602943529035353
0.8270676691729322,0.23,0.9974937343358395,0.0851063829787234,0.8270676691729323,0.23,0.9974937343358395,0.0851063829787234,0.1656719967318019,0.21,0.9974937343358395,0.0851063829787234,0.9053497942386831,0.23,0.9974937343358395,0.0851063829787234,0.8638084573134966
0.8922839012424679,0.16,1.0,0.06382978723404255,0.8950567909134539,0.16,1.0,0.06382978723404255,0.07782659307441421,0.16,1.0,0.06382978723404255,0.9460068759510794,0.16,1.0,0.06382978723404255,0.8978030181837573
0.9172932330827068,0.16,0.9924812030075187,0.0851063829787234,0.9172932330827067,0.16,0.9924812030075187,0.0851063829787234,0.08270676691729328,0.16,0.9924812030075187,0.0851063829787234,0.9568627450980391,0.16,0.9924812030075187,0.0851063829787234,0.8843918306404308
0.9060416999946674,0.16,0.9924812030075187,0.14893617021276595,0.9075881192342558,0.16,0.9924812030075187,0.14893617021276595,0.0757319196951682,0.16,0.9924812030075187,0.14893617021276595,0.9523276633840644,0.16,0.9924812030075187,0.14893617021276595,0.8195488721804511
0.8684477150322616,0.17,0.9924812030075187,0.06382978723404255,0.8707940062923265,0.17,0.9924812030075187,0.06382978723404255,0.10250054702096423,0.11,0.9924812030075187,0.06382978723404255,0.932104226718799,0.17,0.9924812030075187,0.06382978723404255,0.8922572388417853
0.8359195861995414,0.21,0.9974937343358395,0.0851063829787234,0.8423185623633552,0.21,0.9974937343358395,0.0851063829787234,0.11884624464114185,0.21,0.9974937343358395,0.0851063829787234,0.9175985361178077,0.21,0.9974937343358395,0.0851063829787234,0.8798058977230309
0.7770490054924544,0.14,0.9799498746867168,0.10638297872340426,0.7887804617927797,0.14,0.9799498746867168,0.10638297872340426,0.16200072021831574,0.14,0.9799498746867168,0.10638297872340426,0.8877419354838709,0.14,0.9799498746867168,0.10638297872340426,0.8149629392630512
0.9172932330827068,0.16,0.9899749373433584,0.0425531914893617,0.9172932330827067,0.16,0.9899749373433584,0.0425531914893617,0.08270676691729328,0.16,0.9899749373433584,0.0425531914893617,0.9568627450980391,0.16,0.9899749373433584,0.0425531914893617,0.9196395243427719
0.8108569295579375,0.1,0.9874686716791979,0.1276595744680851,0.8188556497627046,0.1,0.9874686716791979,0.1276595744680851,0.14063307109892956,0.1,0.9874686716791979,0.1276595744680851,0.9043846991960893,0.1,0.9874686716791979,0.1276595744680851,0.804484615794806
0.8208819922145789,0.17,0.9899749373433584,0.02127659574468085,0.8282408148029649,0.17,0.9899749373433584,0.02127659574468085,0.13177866115667747,0.17,0.9899749373433584,0.02127659574468085,0.9097138840893784,0.17,0.9899749373433584,0.02127659574468085,0.9267850477256971
0.774542739828294,0.05,0.9824561403508771,0.2127659574468085,0.7864874953340799,0.05,0.9824561403508771,0.2127659574468085,0.16413855474129405,0.05,0.9824561403508771,0.2127659574468085,0.8864114429953724,0.05,0.9824561403508771,0.2127659574468085,0.7234309177198314
0.8245614035087718,0.16,0.9724310776942355,0.1276595744680851,0.8266410707620114,0.1,0.9724310776942355,0.1276595744680851,0.1568383578768331,0.1,0.9724310776942355,0.1276595744680851,0.9067352966981547,0.1,0.9724310776942355,0.1276595744680851,0.7951794379565938
0.7933130699088147,0.13,0.9799498746867168,0.0425531914893617,0.8024316109422492,0.13,0.9799498746867168,0.0425531914893617,0.15646854317609427,0.13,0.9799498746867168,0.0425531914893617,0.8949152542372881,0.13,0.9799498746867168,0.0425531914893617,0.8734069215592173
0.8284007892070602,0.16,0.9924812030075187,0.0425531914893617,0.83527968858316,0.16,0.9924812030075187,0.0425531914893617,0.12525370410714465,0.16,0.9924812030075187,0.0425531914893617,0.9136724218385441,0.16,0.9924812030075187,0.0425531914893617,0.9029221991148083
0.753159494480883,0.25,0.9924812030075187,0.06382978723404255,0.7582786754119341,0.21,0.9924812030075187,0.06382978723404255,0.2123278487623989,0.21,0.9924812030075187,0.06382978723404255,0.8668881641113177,0.21,0.9924812030075187,0.06382978723404255,0.8469311576814378
0.8421052631578947,0.14,0.9949874686716792,0.1276595744680851,0.8421052631578947,0.14,0.9949874686716792,0.1276595744680851,0.13929760966126278,0.09,0.9949874686716792,0.1276595744680851,0.9142857142857143,0.14,0.9949874686716792,0.1276595744680851,0.8230949714712315
0.8571961819442224,0.13,0.9949874686716792,0.10638297872340426,0.8614621660534315,0.13,0.9949874686716792,0.10638297872340426,0.10890804484926392,0.13,0.9949874686716792,0.10638297872340426,0.9277018490869415,0.13,0.9949874686716792,0.10638297872340426,0.8564762971257932
0.7982722764357701,0.21,0.9924812030075187,0.0425531914893617,0.8021116621340585,0.21,0.9924812030075187,0.0425531914893617,0.16437991699242865,0.16,0.9924812030075187,0.0425531914893617,0.8920914509385286,0.21,0.9924812030075187,0.0425531914893617,0.8910840932117525
0.7482002879539273,0.16,0.9874686716791979,0.0851063829787234,0.7601983682610782,0.16,0.9874686716791979,0.0851063829787234,0.18972436765532308,0.12,0.9874686716791979,0.0851063829787234,0.8696925329428989,0.16,0.9874686716791979,0.0851063829787234,0.8423718871647203
0.7720364741641337,0.1,0.9824561403508771,0.0425531914893617,0.7841945288753799,0.1,0.9824561403508771,0.0425531914893617,0.16628667922905693,0.1,0.9824561403508771,0.0425531914893617,0.8850771869639794,0.1,0.9824561403508771,0.0425531914893617,0.8798592225243961
0.744360902255639,0.11,0.9674185463659147,0.2127659574468085,0.7443609022556391,0.11,0.9674185463659147,0.2127659574468085,0.20500109404192846,0.04,0.9674185463659147,0.2127659574468085,0.8580597383362133,0.06,0.9674185463659147,0.2127659574468085,0.7050338612488668
0.774489415026929,0.25,0.9974937343358395,0.06382978723404255,0.7822748360262358,0.25,0.9974937343358395,0.06382978723404255,0.17541162406235658,0.18,0.9974937343358395,0.06382978723404255,0.8816900561949695,0.25,0.9974937343358395,0.06382978723404255,0.8638084573134964
0.715565509518477,0.12,0.9548872180451128,0.19148936170212766,0.7211646136618141,0.12,0.9548872180451128,0.19148936170212766,0.24620783211194106,0.05,0.9548872180451128,0.19148936170212766,0.8407310704960835,0.12,0.9548872180451128,0.19148936170212766,0.693755665760145
0.7131125686556818,0.14,0.9924812030075187,0.06382978723404255,0.7273502906201674,0.14,0.9924812030075187,0.06382978723404255,0.2320106771990668,0.14,0.9924812030075187,0.06382978723404255,0.8491564464919379,0.14,0.9924812030075187,0.06382978723404255,0.8390657494800832
0.6942889137737962,0.13,0.9649122807017544,0.10638297872340426,0.7054871220604704,0.13,0.9649122807017544,0.10638297872340426,0.24712760015443583,0.1,0.9649122807017544,0.10638297872340426,0.8327825512227364,0.13,0.9649122807017544,0.10638297872340426,0.760811603476777
0.9386231536287526,0.14,0.9924812030075187,0.19148936170212766,0.9394763504505945,0.14,0.9924812030075187,0.19148936170212766,0.04539519387331673,0.14,0.9924812030075187,0.19148936170212766,0.9692201897950764,0.14,0.9924812030075187,0.19148936170212766,0.789980269823495
0.8396523222950996,0.16,0.9924812030075187,0.06382978723404255,0.8446648536234203,0.16,0.9924812030075187,0.06382978723404255,0.12524502021522876,0.16,0.9924812030075187,0.06382978723404255,0.9182874865938142,0.16,0.9924812030075187,0.06382978723404255,0.8814589665653497
0.8521303258145363,0.12,0.9649122807017544,0.3617021276595745,0.8521303258145363,0.12,0.9649122807017544,0.3617021276595745,0.1276050352014028,0.08,0.9649122807017544,0.3617021276595745,0.9201623815967523,0.12,0.9649122807017544,0.3617021276595745,0.5904921879166
0.8283474644056952,0.21,0.9924812030075187,0.0851063829787234,0.831546952487602,0.21,0.9924812030075187,0.0851063829787234,0.13948166774283527,0.19,0.9924812030075187,0.0851063829787234,0.9100739398544583,0.19,0.9924812030075187,0.0851063829787234,0.8540233562629979
0.9298245614035088,0.17,0.9949874686716792,0.0851063829787234,0.9298245614035088,0.17,0.9949874686716792,0.0851063829787234,0.06854850844564563,0.15,0.9949874686716792,0.0851063829787234,0.9636363636363636,0.17,0.9949874686716792,0.0851063829787234,0.8902842211912761
0.7807817415880125,0.07,0.9824561403508771,0.1702127659574468,0.790700154641924,0.07,0.9824561403508771,0.1702127659574468,0.16798755523360098,0.07,0.9824561403508771,0.1702127659574468,0.888037131307082,0.07,0.9824561403508771,0.1702127659574468,0.7521996480563109
0.7832346824508079,0.26,1.0,0.14893617021276595,0.7873940169572868,0.26,1.0,0.14893617021276595,0.18784084203464144,0.25,1.0,0.14893617021276595,0.8831075625728896,0.26,1.0,0.14893617021276595,0.7942195915320215
0.9724310776942355,0.14,0.9949874686716792,0.1276595744680851,0.9724310776942355,0.14,0.9949874686716792,0.1276595744680851,0.027568922305764465,0.14,0.9949874686716792,0.1276595744680851,0.9860228716645489,0.14,0.9949874686716792,0.1276595744680851,0.8611155548445584
0.9047619047619047,0.22,0.9899749373433584,0.0425531914893617,0.9047619047619048,0.22,0.9899749373433584,0.0425531914893617,0.09523809523809523,0.22,0.9899749373433584,0.0425531914893617,0.9500000000000001,0.22,0.9899749373433584,0.0425531914893617,0.9220658028048846
0.8309070548712207,0.08,0.9974937343358395,0.1702127659574468,0.8376259798432251,0.08,0.9974937343358395,0.1702127659574468,0.12310391605597053,0.08,0.9974937343358395,0.1702127659574468,0.9149847094801222,0.08,0.9974937343358395,0.1702127659574468,0.7849944008958567
0.9649122807017543,0.16,1.0,0.0851063829787234,0.9649122807017544,0.16,1.0,0.0851063829787234,0.03508771929824561,0.16,1.0,0.0851063829787234,0.9821428571428572,0.16,1.0,0.0851063829787234,0.9075081320322081
0.8709539806964219,0.14,0.9899749373433584,0.14893617021276595,0.8732469471551217,0.14,0.9899749373433584,0.14893617021276595,0.10984963441313576,0.14,0.9899749373433584,0.14893617021276595,0.9334777404092799,0.14,0.9899749373433584,0.14893617021276595,0.8110968911640805
0.8596491228070176,0.18,0.9849624060150376,0.0851063829787234,0.8596491228070176,0.18,0.9849624060150376,0.0851063829787234,0.13177866115667747,0.13,0.9849624060150376,0.0851063829787234,0.9245283018867925,0.18,0.9849624060150376,0.0851063829787234,0.8615421532554793
0.7894736842105263,0.18,0.9799498746867168,0.14893617021276595,0.7894736842105263,0.18,0.9799498746867168,0.14893617021276595,0.1991349004800566,0.14,0.9799498746867168,0.14893617021276595,0.8823529411764706,0.18,0.9799498746867168,0.14893617021276595,0.7604916546685864
0.7732629445955315,0.12,0.9874686716791979,0.0425531914893617,0.7836612808617288,0.12,0.9874686716791979,0.0425531914893617,0.1749657673977806,0.12,0.9874686716791979,0.0425531914893617,0.8838635953569495,0.12,0.9874686716791979,0.0425531914893617,0.8663947101797046
0.8559163867114594,0.19,0.9899749373433584,0.1276595744680851,0.8585293019783501,0.19,0.9899749373433584,0.1276595744680851,0.11673988961162139,0.16,0.9899749373433584,0.1276595744680851,0.9251810136765889,0.19,0.9899749373433584,0.1276595744680851,0.8312536660800939
0.8647149789367035,0.13,0.9924812030075187,0.0851063829787234,0.8686610142377219,0.13,0.9924812030075187,0.0851063829787234,0.10202924248498363,0.13,0.9924812030075187,0.0851063829787234,0.931682347221825,0.13,0.9924812030075187,0.0851063829787234,0.8779661920759346
0.8383725270623366,0.12,0.9774436090225563,0.0851063829787234,0.8413587159387831,0.12,0.9774436090225563,0.0851063829787234,0.14063307109892956,0.1,0.9774436090225563,0.0851063829787234,0.9153299492385787,0.12,0.9774436090225563,0.0851063829787234,0.8560496987148722
0.8032848077640911,0.15,0.9849624060150376,0.1276595744680851,0.8070175438596491,0.15,0.9849624060150376,0.1276595744680851,0.1767240636282861,0.15,0.9849624060150376,0.1276595744680851,0.8950527841026702,0.15,0.9849624060150376,0.1276595744680851,0.7887804617927797
0.6679464618994295,0.21,0.9824561403508771,0.0851063829787234,0.68213085906255,0.11,0.9824561403508771,0.0851063829787234,0.2526670500114093,0.11,0.9824561403508771,0.0851063829787234,0.8246784643651485,0.11,0.9824561403508771,0.0851063829787234,0.7984322508398657
0.765690822801685,0.06,0.924812030075188,0.48936170212765956,0.7702234309177197,0.06,0.924812030075188,0.48936170212765956,0.20088658709994833,0.04,0.924812030075188,0.48936170212765956,0.8724329548200047,0.06,0.924812030075188,0.48936170212765956,0.436436836772783
0.9097744360902256,0.15,0.9849624060150376,0.1276595744680851,0.9097744360902256,0.15,0.9849624060150376,0.1276595744680851,0.0878291207300315,0.12,0.9849624060150376,0.1276595744680851,0.952755905511811,0.15,0.9849624060150376,0.1276595744680851,0.8369860822268437
0.7318828987362023,0.07,0.9523809523809523,0.3404255319148936,0.7414813629819229,0.07,0.9523809523809523,0.3404255319148936,0.22238957371950333,0.06,0.9523809523809523,0.3404255319148936,0.8562719379272122,0.07,0.9523809523809523,0.3404255319148936,0.5662560656961552
0.7180717751826373,0.22,1.0,0.0851063829787234,0.7236175545246094,0.22,1.0,0.0851063829787234,0.24578159332084706,0.15,1.0,0.0851063829787234,0.8423600980787734,0.22,1.0,0.0851063829787234,0.8287207380152509
0.9336106223004319,0.11,0.9974937343358395,0.19148936170212766,0.9345704687250039,0.11,0.9974937343358395,0.19148936170212766,0.0498784184010657,0.11,0.9974937343358395,0.19148936170212766,0.9666583933151319,0.11,0.9974937343358395,0.19148936170212766,0.7978190156241669
0.758225350610569,0.07,0.9674185463659147,0.2127659574468085,0.7695835333013384,0.07,0.9674185463659147,0.2127659574468085,0.18904659665236864,0.07,0.9674185463659147,0.2127659574468085,0.8754094383112945,0.07,0.9674185463659147,0.2127659574468085,0.7039673652215644
0.8809790433530633,0.16,0.9924812030075187,0.0425531914893617,0.8830587106063029,0.16,0.9924812030075187,0.0425531914893617,0.10003326254138162,0.16,0.9924812030075187,0.0425531914893617,0.9389351930600442,0.16,0.9924812030075187,0.0425531914893617,0.9181997547059136
0.8759665120247426,0.16,0.9924812030075187,0.1276595744680851,0.8781528288807123,0.16,0.9924812030075187,0.1276595744680851,0.10493651617701479,0.16,0.9924812030075187,0.1276595744680851,0.9362137578169414,0.16,0.9924812030075187,0.1276595744680851,0.8398656215005598
0.7994987468671679,0.14,0.9724310776942355,0.23404255319148937,0.7994987468671679,0.14,0.9724310776942355,0.23404255319148937,0.1749657673977806,0.09,0.9724310776942355,0.23404255319148937,0.8885793871866295,0.14,0.9724310776942355,0.23404255319148937,0.6981282994720843
0.8145896656534954,0.18,0.9924812030075187,0.06382978723404255,0.8206686930091185,0.18,0.9924812030075187,0.06382978723404255,0.14063307109892956,0.17,0.9924812030075187,0.06382978723404255,0.9045226130653266,0.18,0.9924812030075187,0.06382978723404255,0.8838585826267795
0.8195488721804511,0.22,0.9924812030075187,0.14893617021276595,0.8195488721804511,0.22,0.9924812030075187,0.14893617021276595,0.1656719967318019,0.17,0.9924812030075187,0.14893617021276595,0.9008264462809917,0.22,0.9924812030075187,0.14893617021276595,0.7913933770596705
0.9010291686663465,0.1,0.9899749373433584,0.14893617021276595,0.9026822375086652,0.1,0.9899749373433584,0.14893617021276595,0.08055487427981829,0.1,0.9899749373433584,0.14893617021276595,0.9496774193548387,0.1,0.9899749373433584,0.14893617021276595,0.8140564176398442
0.73321601877033,0.18,0.9924812030075187,0.0851063829787234,0.7502799552071668,0.18,0.9924812030075187,0.0851063829787234,0.19247290657928803,0.18,0.9924812030075187,0.0851063829787234,0.8657662369627419,0.18,0.9924812030075187,0.0851063829787234,0.8121367247907002
0.8910041060097051,0.17,1.0,0.14893617021276595,0.8928704740574841,0.17,1.0,0.14893617021276595,0.07993679422691395,0.14,1.0,0.14893617021276595,0.9447219165326336,0.14,1.0,0.14893617021276595,0.8249346771183278
0.8071241934623794,0.15,0.9874686716791979,0.06382978723404255,0.8162960592971791,0.15,0.9874686716791979,0.06382978723404255,0.13732204876835383,0.15,0.9874686716791979,0.06382978723404255,0.903419988786922,0.15,0.9874686716791979,0.06382978723404255,0.876553084839759
0.8496773849517409,0.04,0.9799498746867168,0.2765957446808511,0.8542633178691409,0.04,0.9799498746867168,0.2765957446808511,0.11586640047980816,0.04,0.9799498746867168,0.2765957446808511,0.9236889901115691,0.04,0.9799498746867168,0.2765957446808511,0.6775182637444676
0.8395989974937343,0.19,0.9924812030075187,0.06382978723404255,0.8395989974937343,0.19,0.9924812030075187,0.06382978723404255,0.14511739962149214,0.11,0.9924812030075187,0.06382978723404255,0.9128065395095368,0.19,0.9924812030075187,0.06382978723404255,0.8768730336479498
0.8747400415933451,0.17,0.9974937343358395,0.06382978723404255,0.8782594784834427,0.17,0.9974937343358395,0.06382978723404255,0.09301173796807455,0.17,0.9974937343358395,0.06382978723404255,0.9369400119464119,0.17,0.9974937343358395,0.06382978723404255,0.9070015464192394
0.8471177944862154,0.17,0.9924812030075187,0.1276595744680851,0.8471177944862155,0.17,0.9924812030075187,0.1276595744680851,0.13929760966126278,0.11,0.9924812030075187,0.1276595744680851,0.9172320217096337,0.17,0.9924812030075187,0.1276595744680851,0.819735508985229
0.7932597451074495,0.21,0.9924812030075187,0.1276595744680851,0.797205780408468,0.21,0.9924812030075187,0.1276595744680851,0.17263465278836165,0.19,0.9924812030075187,0.1276595744680851,0.8891135626988611,0.21,0.9924812030075187,0.1276595744680851,0.8000853196821843
0.8358662613981762,0.23,0.9924812030075187,0.0425531914893617,0.8389057750759877,0.23,0.9924812030075187,0.0425531914893617,0.1442633391872729,0.22,0.9924812030075187,0.0425531914893617,0.9139072847682118,0.23,0.9924812030075187,0.0425531914893617,0.9018557030875062
0.8872180451127818,0.09,0.9824561403508771,0.2553191489361702,0.8872180451127819,0.09,0.9824561403508771,0.2553191489361702,0.10202924248498363,0.08,0.9824561403508771,0.2553191489361702,0.9402390438247012,0.09,0.9824561403508771,0.2553191489361702,0.7104463285874261
0.7832346824508079,0.18,0.9899749373433584,0.10638297872340426,0.7873940169572868,0.18,0.9899749373433584,0.10638297872340426,0.18198704741067329,0.14,0.9899749373433584,0.10638297872340426,0.8831075625728896,0.18,0.9899749373433584,0.10638297872340426,0.826774382765424
0.8408787927264969,0.17,0.9874686716791979,0.14893617021276595,0.8438116568015783,0.17,0.9874686716791979,0.14893617021276595,0.1276050352014028,0.15,0.9874686716791979,0.14893617021276595,0.9169278996865203,0.15,0.9874686716791979,0.14893617021276595,0.8049112142057271
0.8809790433530633,0.18,1.0,0.0425531914893617,0.8830587106063029,0.18,1.0,0.0425531914893617,0.10003326254138162,0.18,1.0,0.0425531914893617,0.9389351930600442,0.18,1.0,0.0425531914893617,0.9330507118860983
0.808297339092412,0.13,0.9899749373433584,0.23404255319148937,0.8119234255852397,0.13,0.9899749373433584,0.23404255319148937,0.154183690665332,0.09,0.9899749373433584,0.23404255319148937,0.8979976998614019,0.13,0.9899749373433584,0.23404255319148937,0.7131658934570468
0.8171492561190208,0.15,0.9849624060150376,0.10638297872340426,0.8254679251319789,0.15,0.9849624060150376,0.10638297872340426,0.12960345871893833,0.15,0.9849624060150376,0.10638297872340426,0.9085306805176513,0.15,0.9849624060150376,0.10638297872340426,0.8352796885831598
0.795819335572975,0.05,0.9724310776942355,0.2765957446808511,0.8047779022023143,0.05,0.9724310776942355,0.2765957446808511,0.154183690665332,0.05,0.9724310776942355,0.2765957446808511,0.8962793598004573,0.05,0.9724310776942355,0.2765957446808511,0.6599744040953446
0.8271209939742974,0.07,0.9849624060150376,0.1702127659574468,0.8326667733162695,0.07,0.9849624060150376,0.1702127659574468,0.13709701689129122,0.07,0.9849624060150376,0.1702127659574468,0.9114522530936261,0.07,0.9849624060150376,0.1702127659574468,0.7714765637498
