J,J cut-point,J sensitivity,J specificity,CZ,CZ cut-point,CZ sensitivity,CZ specificity,ER,ER cut-point,ER sensitivity,ER specificity,F1,F1 cut-point,F1 sensitivity,F1 specificity,AUC
0.8872180451127818,0.12,0.9824561403508771,0.10638297872340426,0.8872180451127819,0.12,0.9824561403508771,0.10638297872340426,0.10431236211739613,0.1,0.9824561403508771,0.10638297872340426,0.9402390438247012,0.12,0.9824561403508771,0.10638297872340426,0.853170159441156
0.8421585879592599,0.06,0.9624060150375939,0.19148936170212766,0.8470644696848505,0.06,0.9624060150375939,0.19148936170212766,0.12289079666042352,0.06,0.9624060150375939,0.19148936170212766,0.9196433740519887,0.06,0.9624060150375939,0.19148936170212766,0.7481736255532451
0.7218578360795607,0.23,0.9849624060150376,0.0851063829787234,0.7360422332426811,0.18,0.9849624060150376,0.0851063829787234,0.209475410713075,0.14,0.9849624060150376,0.0851063829787234,0.8561592854484555,0.18,0.9849624060150376,0.0851063829787234,0.8317069268916975
0.7945395403402122,0.09,0.9874686716791979,0.19148936170212766,0.8014717645176772,0.09,0.9874686716791979,0.19148936170212766,0.16837325241463208,0.09,0.9874686716791979,0.19148936170212766,0.8932338870234452,0.09,0.9874686716791979,0.19148936170212766,0.7398282941396045
0.8696741854636592,0.1,0.9874686716791979,0.10638297872340426,0.8696741854636592,0.1,0.9874686716791979,0.10638297872340426,0.12710669720693718,0.09,0.9874686716791979,0.10638297872340426,0.9302949061662198,0.1,0.9874686716791979,0.10638297872340426,0.8355996373913506
0.8696741854636592,0.14,0.9799498746867168,0.10638297872340426,0.8696741854636592,0.14,0.9799498746867168,0.10638297872340426,0.13032581453634084,0.14,0.9799498746867168,0.10638297872340426,0.9302949061662198,0.14,0.9799498746867168,0.10638297872340426,0.837865941449368
0.8471711192875806,0.2,0.9949874686716792,0.1276595744680851,0.8518637018077109,0.2,0.9949874686716792,0.1276595744680851,0.11820110718411513,0.2,0.9949874686716792,0.1276595744680851,0.9223441108545036,0.2,0.9949874686716792,0.1276595744680851,0.8393057110862263
0.8271209939742974,0.28,0.9949874686716792,0.0425531914893617,0.8326667733162695,0.28,0.9949874686716792,0.0425531914893617,0.13709701689129122,0.28,0.9949874686716792,0.0425531914893617,0.9114522530936261,0.28,0.9949874686716792,0.0425531914893617,0.9100943848984162
0.8985229030021862,0.1,0.9899749373433584,0.2127659574468085,0.9002292966458699,0.1,0.9899749373433584,0.2127659574468085,0.082069277370647,0.08,0.9899749373433584,0.2127659574468085,0.9483470494059489,0.1,0.9899749373433584,0.2127659574468085,0.7637178051511758
0.645443395723351,0.19,0.9874686716791979,0.0425531914893617,0.664000426598411,0.19,0.9874686716791979,0.0425531914893617,0.27859521932252557,0.13,0.9874686716791979,0.0425531914893617,0.8076923076923077,0.16,0.9874686716791979,0.0425531914893617,0.8284541140084254
0.8396523222950996,0.13,0.9974937343358395,0.1702127659574468,0.8446648536234203,0.13,0.9974937343358395,0.1702127659574468,0.12524502021522876,0.13,0.9974937343358395,0.1702127659574468,0.9182874865938142,0.13,0.9974937343358395,0.1702127659574468,0.7838745800671892
0.7131658934570468,0.15,0.9899749373433584,0.10638297872340426,0.7323628219484882,0.15,0.9899749373433584,0.10638297872340426,0.209475410713075,0.15,0.9899749373433584,0.10638297872340426,0.8549817910169016,0.15,0.9899749373433584,0.10638297872340426,0.8064043086439503
0.7444142270570042,0.16,0.9849624060150376,0.0425531914893617,0.7534794432890738,0.16,0.9849624060150376,0.0425531914893617,0.21724100641161082,0.16,0.9849624060150376,0.0425531914893617,0.8638767462476692,0.16,0.9849624060150376,0.0425531914893617,0.8469844824828027
0.7418546365914787,0.26,1.0,0.1276595744680851,0.7418546365914787,0.26,1.0,0.1276595744680851,0.2489243365957354,0.24,1.0,0.1276595744680851,0.8517985611510791,0.26,1.0,0.1276595744680851,0.7743294406228338
0.7593984962406015,0.15,0.9824561403508771,0.1276595744680851,0.7604116674665387,0.13,0.9824561403508771,0.1276595744680851,0.21437631312587982,0.07,0.9824561403508771,0.1276595744680851,0.8662373952132183,0.13,0.9824561403508771,0.1276595744680851,0.7871807177518264
0.8546899162800619,0.16,0.9899749373433584,0.0851063829787234,0.8590625499920013,0.16,0.9899749373433584,0.0851063829787234,0.1112193913255085,0.16,0.9899749373433584,0.0851063829787234,0.9263678445128087,0.16,0.9899749373433584,0.0851063829787234,0.8685010398336265
0.7356689596331254,0.2,0.9849624060150376,0.10638297872340426,0.748466911960753,0.2,0.9849624060150376,0.10638297872340426,0.19878228599591982,0.17,0.9849624060150376,0.10638297872340426,0.862453531598513,0.2,0.9849624060150376,0.10638297872340426,0.8136298192289232
0.9273182957393482,0.2,1.0,0.1276595744680851,0.9273182957393483,0.2,1.0,0.1276595744680851,0.06617059969182643,0.19,1.0,0.1276595744680851,0.9622886866059818,0.2,1.0,0.1276595744680851,0.8561563483176026
0.7620114115074921,0.22,0.9949874686716792,0.06382978723404255,0.7750226630405801,0.22,0.9949874686716792,0.06382978723404255,0.1749744700991553,0.22,0.9949874686716792,0.06382978723404255,0.8797022062161426,0.22,0.9949874686716792,0.06382978723404255,0.8664746973817523
0.787020743347731,0.14,0.9724310776942355,0.10638297872340426,0.7942729163333867,0.14,0.9724310776942355,0.10638297872340426,0.16437991699242865,0.09,0.9724310776942355,0.10638297872340426,0.888935306755789,0.14,0.9724310776942355,0.10638297872340426,0.8138431184343837
0.8847117794486214,0.13,0.9924812030075187,0.1276595744680851,0.8847117794486216,0.13,0.9924812030075187,0.1276595744680851,0.11353900878509808,0.12,0.9924812030075187,0.1276595744680851,0.9388297872340426,0.13,0.9924812030075187,0.1276595744680851,0.833280008531968
0.8371460566309392,0.25,0.9974937343358395,0.0425531914893617,0.8422652375619901,0.25,0.9974937343358395,0.0425531914893617,0.1276050352014028,0.25,0.9974937343358395,0.0425531914893617,0.9169278996865203,0.25,0.9974937343358395,0.0425531914893617,0.9195328747400414
0.6805311150215965,0.28,1.0,0.0425531914893617,0.6968485042393218,0.28,1.0,0.0425531914893617,0.25178172190561665,0.24,1.0,0.0425531914893617,0.8293193717277488,0.28,1.0,0.0425531914893617,0.8707673438916438
0.7067669172932329,0.25,0.9824561403508771,0.1276595744680851,0.7203114168399724,0.14,0.9824561403508771,0.1276595744680851,0.23173280095961624,0.1,0.9824561403508771,0.1276595744680851,0.8446717710556044,0.1,0.9824561403508771,0.1276595744680851,0.767077267637178
0.8822055137844611,0.12,0.9949874686716792,0.1702127659574468,0.8822055137844611,0.12,0.9949874686716792,0.1702127659574468,0.1042169091339135,0.06,0.9949874686716792,0.1702127659574468,0.9374167776298269,0.12,0.9949874686716792,0.1702127659574468,0.8004852556924225
0.8233349330773743,0.21,0.9924812030075187,0.0851063829787234,0.8266410707620114,0.21,0.9924812030075187,0.0851063829787234,0.14287084661410418,0.17,0.9924812030075187,0.0851063829787234,0.9067352966981547,0.21,0.9924812030075187,0.0851063829787234,0.860235695622034
0.9336106223004319,0.1,0.9874686716791979,0.19148936170212766,0.9345704687250039,0.1,0.9874686716791979,0.19148936170212766,0.0498784184010657,0.1,0.9874686716791979,0.19148936170212766,0.9666583933151319,0.1,0.9874686716791979,0.19148936170212766,0.7893403722071135
0.8270676691729322,0.2,0.9849624060150376,0.10638297872340426,0.8270676691729323,0.2,0.9849624060150376,0.10638297872340426,0.13840449882991884,0.15,0.9849624060150376,0.10638297872340426,0.9057225195553725,0.15,0.9849624060150376,0.10638297872340426,0.8357862741961284
0.7042606516290726,0.25,0.9849624060150376,0.0851063829787234,0.712739295046126,0.15,0.9849624060150376,0.0851063829787234,0.2230927492854158,0.15,0.9849624060150376,0.0851063829787234,0.8437864966383637,0.15,0.9849624060150376,0.0851063829787234,0.804564602996854
0.807017543859649,0.16,0.9774436090225563,0.14893617021276595,0.8070175438596491,0.16,0.9774436090225563,0.14893617021276595,0.16413855474129405,0.1,0.9774436090225563,0.14893617021276595,0.8932338870234452,0.12,0.9774436090225563,0.14893617021276595,0.7757158854583266
0.8597024476083828,0.08,0.9799498746867168,0.23404255319148937,0.8638617821148616,0.08,0.9799498746867168,0.23404255319148937,0.10660550733484969,0.08,0.9799498746867168,0.23404255319148937,0.9290322580645161,0.08,0.9799498746867168,0.23404255319148937,0.7182317495867327
0.8496773849517409,0.22,0.9924812030075187,0.0425531914893617,0.8542633178691409,0.22,0.9924812030075187,0.0425531914893617,0.11586640047980816,0.22,0.9924812030075187,0.0425531914893617,0.9236889901115691,0.22,0.9924812030075187,0.0425531914893617,0.9088679144670188
0.8722337759291847,0.06,0.9849624060150376,0.2127659574468085,0.8758598624220125,0.06,0.9849624060150376,0.2127659574468085,0.09524723107606939,0.06,0.9849624060150376,0.2127659574468085,0.9356308743947593,0.06,0.9849624060150376,0.2127659574468085,0.7475603903375461
0.7331093691675998,0.16,0.9824561403508771,0.10638297872340426,0.7383351997013811,0.16,0.9824561403508771,0.10638297872340426,0.24166462283945472,0.14,0.9824561403508771,0.10638297872340426,0.8520353219900926,0.16,0.9824561403508771,0.10638297872340426,0.7843811656801578
0.8596491228070176,0.27,0.9974937343358395,0.02127659574468085,0.8609822428411454,0.25,0.9974937343358395,0.02127659574468085,0.12216777164745019,0.25,0.9974937343358395,0.02127659574468085,0.9265731255918052,0.25,0.9974937343358395,0.02127659574468085,0.9446488561830108
0.7231376313123232,0.14,0.974937343358396,0.14893617021276595,0.7367354556604276,0.14,0.974937343358396,0.14893617021276595,0.21321101466969933,0.12,0.974937343358396,0.14893617021276595,0.8561592854484555,0.12,0.974937343358396,0.14893617021276595,0.755079187330027
0.7757692102596918,0.12,0.9899749373433584,0.0425531914893617,0.7860075721217938,0.12,0.9899749373433584,0.0425531914893617,0.17263465278836165,0.12,0.9899749373433584,0.0425531914893617,0.8852587009399117,0.12,0.9899749373433584,0.0425531914893617,0.8722337759291845
0.808297339092412,0.19,0.9924812030075187,0.0851063829787234,0.8119234255852397,0.19,0.9924812030075187,0.0851063829787234,0.15869386525221862,0.18,0.9924812030075187,0.0851063829787234,0.8989096066901097,0.18,0.9924812030075187,0.0851063829787234,0.8568762331360315
0.733162693968965,0.25,0.9974937343358395,0.0425531914893617,0.7461206207006879,0.25,0.9974937343358395,0.0425531914893617,0.1988249596901025,0.16,0.9974937343358395,0.0425531914893617,0.8621977954117394,0.16,0.9974937343358395,0.0425531914893617,0.8871913827120994
0.6905561776782383,0.2,0.9949874686716792,0.0851063829787234,0.706233669279582,0.2,0.9949874686716792,0.0851063829787234,0.2493920920053285,0.18,0.9949874686716792,0.0851063829787234,0.8355045263855155,0.2,0.9949874686716792,0.0851063829787234,0.806724257452141
0.7682504132672106,0.15,0.9899749373433584,0.06382978723404255,0.7793952967525195,0.13,0.9899749373433584,0.06382978723404255,0.16629845229572052,0.13,0.9899749373433584,0.06382978723404255,0.8827686175031708,0.13,0.9899749373433584,0.06382978723404255,0.868421052631579
0.7231376313123232,0.18,0.9899749373433584,0.02127659574468085,0.7411614141737323,0.14,0.9899749373433584,0.02127659574468085,0.1972559003909143,0.14,0.9899749373433584,0.02127659574468085,0.8608324043106652,0.14,0.9899749373433584,0.02127659574468085,0.8905241827974192
0.7882472137791288,0.19,0.9949874686716792,0.1276595744680851,0.7922998986828774,0.19,0.9949874686716792,0.1276595744680851,0.16413855474129405,0.15,0.9949874686716792,0.1276595744680851,0.8864114429953724,0.15,0.9949874686716792,0.1276595744680851,0.814616328054178
0.8045646029968538,0.17,0.9974937343358395,0.06382978723404255,0.8110702287633978,0.17,0.9974937343358395,0.06382978723404255,0.15869386525221862,0.17,0.9974937343358395,0.06382978723404255,0.8989096066901097,0.17,0.9974937343358395,0.06382978723404255,0.8751133152029007
0.7519863488508505,0.06,0.9824561403508771,0.10638297872340426,0.7658507972057803,0.06,0.9824561403508771,0.10638297872340426,0.18379846149103718,0.06,0.9824561403508771,0.10638297872340426,0.8742657129812813,0.06,0.9824561403508771,0.10638297872340426,0.8162960592971791
0.6681064363035247,0.22,0.9974937343358395,0.06382978723404255,0.6953554098010984,0.22,0.9974937343358395,0.06382978723404255,0.23591394750628636,0.22,0.9974937343358395,0.06382978723404255,0.8337062847644012,0.22,0.9974937343358395,0.06382978723404255,0.845518050445262
0.7795019463552499,0.07,0.9573934837092731,0.14893617021276595,0.7870740681490962,0.07,0.9573934837092731,0.14893617021276595,0.17263465278836165,0.05,0.9573934837092731,0.14893617021276595,0.8852587009399117,0.05,0.9573934837092731,0.14893617021276595,0.7626513091238735
0.7619580867061271,0.12,0.9724310776942355,0.14893617021276595,0.770276755719085,0.12,0.9724310776942355,0.14893617021276595,0.19377215891013855,0.1,0.9724310776942355,0.14893617021276595,0.8743417468676231,0.12,0.9724310776942355,0.14893617021276595,0.7571855169839491
0.7255905721751186,0.17,0.9799498746867168,0.10638297872340426,0.7309763771129952,0.17,0.9799498746867168,0.10638297872340426,0.24578159332084706,0.12,0.9799498746867168,0.10638297872340426,0.8472187886279358,0.17,0.9799498746867168,0.10638297872340426,0.7547325761211539
0.808297339092412,0.08,0.974937343358396,0.2553191489361702,0.8119234255852397,0.08,0.974937343358396,0.2553191489361702,0.15872264849367615,0.05,0.974937343358396,0.2553191489361702,0.8979976998614019,0.08,0.974937343358396,0.2553191489361702,0.6841572015144244
0.736948754865888,0.06,0.9548872180451128,0.2127659574468085,0.7520929984535807,0.06,0.9548872180451128,0.2127659574468085,0.1972497665175332,0.06,0.9548872180451128,0.2127659574468085,0.8659933073404353,0.06,0.9548872180451128,0.2127659574468085,0.6829040686823442
0.7306031035034395,0.19,0.9699248120300752,0.14893617021276595,0.7358822588385857,0.19,0.9699248120300752,0.14893617021276595,0.23406573357032973,0.12,0.9699248120300752,0.14893617021276595,0.8504344610833794,0.19,0.9699248120300752,0.14893617021276595,0.7354023356262998
0.8021116621340585,0.21,0.9974937343358395,0.0425531914893617,0.8117101263797791,0.21,0.9974937343358395,0.0425531914893617,0.14129000591656737,0.21,0.9974937343358395,0.0425531914893617,0.900843320017754,0.21,0.9974937343358395,0.0425531914893617,0.9039087079400628
0.6541353383458648,0.28,0.9624060150375939,0.0851063829787234,0.6695462059403828,0.07,0.9624060150375939,0.0851063829787234,0.2792066740093829,0.06,0.9624060150375939,0.0851063829787234,0.8131861014863507,0.07,0.9624060150375939,0.0851063829787234,0.7513997760358342
0.7869674185463658,0.15,0.974937343358396,0.2127659574468085,0.7869674185463659,0.15,0.974937343358396,0.2127659574468085,0.18198704741067329,0.1,0.974937343358396,0.2127659574468085,0.8807854137447405,0.15,0.974937343358396,0.2127659574468085,0.7100197301765051
0.7180717751826373,0.21,0.9924812030075187,0.1276595744680851,0.7236175545246094,0.21,0.9924812030075187,0.1276595744680851,0.2376924892822837,0.11,0.9924812030075187,0.1276595744680851,0.8438726559092891,0.17,0.9924812030075187,0.1276595744680851,0.7745160774276116
0.724364101743721,0.15,0.9724310776942355,0.0851063829787234,0.7342825147976324,0.15,0.9724310776942355,0.0851063829787234,0.2368337954408858,0.14,0.9724310776942355,0.0851063829787234,0.8516559977734484,0.15,0.9724310776942355,0.0851063829787234,0.8024049485415666
0.7757692102596918,0.18,0.9849624060150376,0.0425531914893617,0.7860075721217938,0.18,0.9849624060150376,0.0425531914893617,0.17263465278836165,0.18,0.9849624060150376,0.0425531914893617,0.8852587009399117,0.18,0.9849624060150376,0.0425531914893617,0.8771929824561402
0.6755185836932758,0.15,0.9924812030075187,0.10638297872340426,0.6921559217191916,0.15,0.9924812030075187,0.10638297872340426,0.2683533369954359,0.15,0.9924812030075187,0.10638297872340426,0.8261990388593615,0.15,0.9924812030075187,0.10638297872340426,0.7791553351463765
0.9022556390977443,0.19,0.9974937343358395,0.0851063829787234,0.9022556390977443,0.19,0.9974937343358395,0.0851063829787234,0.08858424436481377,0.16,0.9974937343358395,0.0851063829787234,0.9486166007905138,0.19,0.9974937343358395,0.0851063829787234,0.8916706660267689
0.7306564283048047,0.11,0.974937343358396,0.19148936170212766,0.7437743294406228,0.11,0.974937343358396,0.19148936170212766,0.21519794920465282,0.11,0.974937343358396,0.19148936170212766,0.8595285780311199,0.11,0.974937343358396,0.19148936170212766,0.7155655095184771
0.8145896656534954,0.08,0.9799498746867168,0.1276595744680851,0.8206686930091185,0.08,0.9799498746867168,0.1276595744680851,0.1490601803676502,0.08,0.9799498746867168,0.1276595744680851,0.9045226130653266,0.08,0.9799498746867168,0.1276595744680851,0.7958459979736576
0.8220551378446115,0.14,0.9874686716791979,0.14893617021276595,0.8220551378446115,0.14,0.9874686716791979,0.14893617021276595,0.1490601803676502,0.11,0.9874686716791979,0.14893617021276595,0.9045226130653266,0.11,0.9874686716791979,0.14893617021276595,0.7945128779395297
0.7932597451074495,0.26,0.9924812030075187,0.0425531914893617,0.797205780408468,0.26,0.9924812030075187,0.0425531914893617,0.1624773883347531,0.16,0.9924812030075187,0.0425531914893617,0.8891135626988611,0.26,0.9924812030075187,0.0425531914893617,0.8851383778595426
0.7681970884658456,0.26,0.9949874686716792,0.06382978723404255,0.7742761158214685,0.22,0.9949874686716792,0.06382978723404255,0.18433619499063533,0.22,0.9949874686716792,0.06382978723404255,0.8782435129740519,0.22,0.9949874686716792,0.06382978723404255,0.8733802591585347
0.8395989974937343,0.15,0.9874686716791979,0.10638297872340426,0.8395989974937343,0.15,0.9874686716791979,0.10638297872340426,0.14941439014278043,0.1,0.9874686716791979,0.10638297872340426,0.9128065395095368,0.15,0.9874686716791979,0.10638297872340426,0.8317602516930624
0.8922305764411027,0.11,0.9924812030075187,0.1702127659574468,0.8922305764411027,0.11,0.9924812030075187,0.1702127659574468,0.10003326254138162,0.1,0.9924812030075187,0.1702127659574468,0.9430463576158941,0.11,0.9924812030075187,0.1702127659574468,0.8039247053804723
0.7845144776835706,0.13,0.9849624060150376,0.02127659574468085,0.7918733002719565,0.13,0.9849624060150376,0.02127659574468085,0.17809089014099705,0.13,0.9849624060150376,0.02127659574468085,0.8874943971313312,0.13,0.9849624060150376,0.02127659574468085,0.9123606889564335
0.8521836506159015,0.17,0.9949874686716792,0.0425531914893617,0.8566629339305711,0.17,0.9949874686716792,0.0425531914893617,0.11353900878509808,0.17,0.9949874686716792,0.0425531914893617,0.9250302297460702,0.17,0.9949874686716792,0.0425531914893617,0.9107076201141151
0.8108569295579375,0.1,0.9949874686716792,0.06382978723404255,0.8188556497627046,0.1,0.9949874686716792,0.06382978723404255,0.14063307109892956,0.1,0.9949874686716792,0.06382978723404255,0.9043846991960893,0.1,0.9949874686716792,0.06382978723404255,0.8640217565189571
0.715565509518477,0.23,0.9874686716791979,0.0851063829787234,0.7222844344904815,0.21,0.9874686716791979,0.0851063829787234,0.2376924892822837,0.14,0.9874686716791979,0.0851063829787234,0.8438726559092891,0.21,0.9874686716791979,0.0851063829787234,0.8145096784514478
0.8358662613981762,0.13,0.9874686716791979,0.1702127659574468,0.8389057750759877,0.13,0.9874686716791979,0.1702127659574468,0.14443287988470183,0.13,0.9874686716791979,0.1702127659574468,0.9139072847682118,0.13,0.9874686716791979,0.1702127659574468,0.7871273929504613
0.7181250999840025,0.05,0.9448621553884712,0.2553191489361702,0.7320428731402975,0.05,0.9448621553884712,0.2553191489361702,0.22719575908550446,0.05,0.9448621553884712,0.2553191489361702,0.8521415270018621,0.05,0.9448621553884712,0.2553191489361702,0.6322988321868502
0.7218578360795607,0.14,0.9649122807017544,0.19148936170212766,0.7318828987362023,0.14,0.9649122807017544,0.19148936170212766,0.22104202425041197,0.07,0.9649122807017544,0.19148936170212766,0.8501083926912357,0.14,0.9649122807017544,0.19148936170212766,0.7039140404201994
0.7156188343198422,0.06,0.9573934837092731,0.19148936170212766,0.7296965818802326,0.06,0.9573934837092731,0.19148936170212766,0.21900077835677384,0.04,0.9573934837092731,0.19148936170212766,0.8506511671277158,0.06,0.9573934837092731,0.19148936170212766,0.7050338612488669
0.7832880072521728,0.2,0.9799498746867168,0.02127659574468085,0.7933663947101797,0.17,0.9799498746867168,0.02127659574468085,0.15775759238183612,0.17,0.9799498746867168,0.02127659574468085,0.8903916933480954,0.17,0.9799498746867168,0.02127659574468085,0.8983096037967256
0.7719298245614035,0.26,0.9924812030075187,0.02127659574468085,0.7773156294992801,0.19,0.9924812030075187,0.02127659574468085,0.1727889455647522,0.19,0.9924812030075187,0.02127659574468085,0.8810516772438803,0.19,0.9924812030075187,0.02127659574468085,0.9163867114594998
0.6854903215485522,0.25,0.9924812030075187,0.0425531914893617,0.6921559217191916,0.2,0.9924812030075187,0.0425531914893617,0.25700521307825447,0.17,0.9924812030075187,0.0425531914893617,0.8261990388593615,0.2,0.9924812030075187,0.0425531914893617,0.8613821788513838
0.7269236922092466,0.2,0.9949874686716792,0.06382978723404255,0.7429211326187809,0.2,0.9949874686716792,0.06382978723404255,0.2063390148700953,0.2,0.9949874686716792,0.06382978723404255,0.8603983325613709,0.2,0.9949874686716792,0.06382978723404255,0.8543166426705062
0.8884978403455448,0.14,0.9899749373433584,0.1702127659574468,0.8904175331946889,0.14,0.9899749373433584,0.1702127659574468,0.08944325841245111,0.09,0.9899749373433584,0.1702127659574468,0.9429902583650995,0.14,0.9899749373433584,0.1702127659574468,0.8006718924972004
0.8283474644056952,0.12,0.9874686716791979,0.10638297872340426,0.831546952487602,0.12,0.9874686716791979,0.10638297872340426,0.14963525520319707,0.11,0.9874686716791979,0.10638297872340426,0.9096158894041474,0.12,0.9874686716791979,0.10638297872340426,0.82829413960433
0.7782754759238522,0.18,0.9899749373433584,0.06382978723404255,0.7883538633818589,0.18,0.9899749373433584,0.06382978723404255,0.1703085131776472,0.18,0.9899749373433584,0.06382978723404255,0.8866498740554156,0.18,0.9899749373433584,0.06382978723404255,0.8659947741694661
0.7857942729163334,0.15,0.9849624060150376,0.0851063829787234,0.795392737162054,0.15,0.9849624060150376,0.0851063829787234,0.1633620672738959,0.15,0.9849624060150376,0.0851063829787234,0.8907999641673385,0.15,0.9849624060150376,0.0851063829787234,0.8432784087879271
0.7719831493627687,0.22,0.9949874686716792,0.0851063829787234,0.7798752199648057,0.22,0.9949874686716792,0.0851063829787234,0.18825555898145613,0.17,0.9949874686716792,0.0851063829787234,0.8802287089978935,0.22,0.9949874686716792,0.0851063829787234,0.8470111448834853
0.7507065536180879,0.22,0.9974937343358395,0.10638297872340426,0.7636111555484455,0.14,0.9974937343358395,0.10638297872340426,0.17888651682490214,0.17,0.9974937343358395,0.10638297872340426,0.8735435856768132,0.14,0.9974937343358395,0.10638297872340426,0.8359995734015889
0.8421585879592599,0.18,1.0,0.06382978723404255,0.8470644696848505,0.18,1.0,0.06382978723404255,0.12289079666042352,0.18,1.0,0.06382978723404255,0.9196433740519887,0.18,1.0,0.06382978723404255,0.8792193249080147
0.9423558897243107,0.14,0.9949874686716792,0.19148936170212766,0.9423558897243107,0.14,0.9949874686716792,0.19148936170212766,0.057644110275689275,0.14,0.9949874686716792,0.19148936170212766,0.9703225806451613,0.14,0.9949874686716792,0.19148936170212766,0.7954993867647844
0.7845144776835706,0.13,0.9924812030075187,0.10638297872340426,0.7918733002719565,0.13,0.9924812030075187,0.10638297872340426,0.16413855474129405,0.1,0.9924812030075187,0.10638297872340426,0.8874943971313312,0.13,0.9924812030075187,0.10638297872340426,0.8201354449954672
0.6943955633765264,0.08,0.9799498746867168,0.10638297872340426,0.7171119287580654,0.08,0.9799498746867168,0.10638297872340426,0.21900077835677384,0.08,0.9799498746867168,0.10638297872340426,0.8464516129032258,0.08,0.9799498746867168,0.10638297872340426,0.7846744520876658
0.5376739721644537,0.37,0.9874686716791979,0.0425531914893617,0.5734549138804458,0.33,0.9874686716791979,0.0425531914893617,0.3481239115499156,0.33,0.9874686716791979,0.0425531914893617,0.7556476829568212,0.33,0.9874686716791979,0.0425531914893617,0.7957126859702449
0.808297339092412,0.18,0.9974937343358395,0.06382978723404255,0.8119234255852397,0.18,0.9974937343358395,0.06382978723404255,0.14941439014278043,0.14,0.9974937343358395,0.06382978723404255,0.8979976998614019,0.18,0.9974937343358395,0.06382978723404255,0.8823388257878739
0.7632378819388896,0.16,0.9899749373433584,0.0425531914893617,0.7742761158214685,0.16,0.9899749373433584,0.0425531914893617,0.18433619499063533,0.16,0.9899749373433584,0.0425531914893617,0.8782435129740519,0.16,0.9899749373433584,0.0425531914893617,0.8682077534261187
0.7657441476030502,0.2,0.9949874686716792,0.06382978723404255,0.7766224070815336,0.2,0.9949874686716792,0.06382978723404255,0.17412201207657854,0.18,0.9949874686716792,0.06382978723404255,0.879654516353094,0.2,0.9949874686716792,0.06382978723404255,0.8751399776035835
0.7795552711566149,0.11,0.9924812030075187,0.1276595744680851,0.7910734282514797,0.11,0.9924812030075187,0.1276595744680851,0.15987358845382785,0.11,0.9924812030075187,0.1276595744680851,0.8890686803308162,0.11,0.9924812030075187,0.1276595744680851,0.8063243214419026
